Shift_ID,Employee_ID,Shift_Location,Shift_Job_Type,Day,Start_Date,Start_Time,End_Date,End_Time,Length,Shift_Type,Shift_Start,Shift_End
B060425,9003233,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
B060426,9002069,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
B060427,9002595,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
B060428,9002148,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
B060429,9004025,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
B060431,9001370,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
B060432,9002063,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
B060434,9001753,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
B060435,9003751,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
B060436,9004024,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
B060437,9001470,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
B060438,9003965,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
B060439,9002182,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
B060440,9002177,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
B060441,9002931,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
B060442,9001070,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
B060443,9002446,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
B060444,9003738,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
B060445,9003931,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
B060446,9002052,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
B060447,9003968,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
B060448,9002184,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
B060449,9002821,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
B060450,9002236,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
B060451,9003668,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
B060452,9003828,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
B060453,9003821,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
B060454,9004017,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
B060455,9003990,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
B060456,9001501,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
B060457,9003999,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
B060458,9002891,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
B060459,9003733,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
B060460,9002432,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
B060461,9001495,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
B060462,9002057,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
B060464,9001601,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
B060465,9003125,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
B060466,9001890,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T08:00:01Z,2019-04-18T00:00:00Z,1899-12-31T17:00:00Z,9,Scheduled,2019-04-18T13:00:01Z,2019-04-18T22:00:00Z
B060467,9002187,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T08:00:01Z,2019-04-18T00:00:00Z,1899-12-31T17:00:00Z,9,Scheduled,2019-04-18T13:00:01Z,2019-04-18T22:00:00Z
B060468,9002051,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T08:00:01Z,2019-04-18T00:00:00Z,1899-12-31T17:00:00Z,9,Scheduled,2019-04-18T13:00:01Z,2019-04-18T22:00:00Z
B060469,9003218,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
B060470,9002822,Beta,Correctional Supervisor,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
B060471,9002403,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T08:00:01Z,2019-04-18T00:00:00Z,1899-12-31T17:00:00Z,9,Scheduled,2019-04-18T13:00:01Z,2019-04-18T22:00:00Z
B060472,9001039,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T08:00:01Z,2019-04-18T00:00:00Z,1899-12-31T17:00:00Z,9,Scheduled,2019-04-18T13:00:01Z,2019-04-18T22:00:00Z
B060473,9002760,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T08:00:01Z,2019-04-18T00:00:00Z,1899-12-31T17:00:00Z,9,Scheduled,2019-04-18T13:00:01Z,2019-04-18T22:00:00Z
B060474,9001958,Beta,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T08:00:01Z,2019-04-18T00:00:00Z,1899-12-31T17:00:00Z,9,Scheduled,2019-04-18T13:00:01Z,2019-04-18T22:00:00Z
B060475,9001666,Beta,Correctional Supervisor,Thu,2019-04-18T00:00:00Z,1899-12-31T05:00:00Z,2019-04-18T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-18T10:00:00Z,2019-04-18T18:00:01Z
G060476,9003387,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060477,9002138,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060478,9001999,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060479,9002463,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060480,9002601,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060481,9002978,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
G060482,9004005,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
G060483,9002740,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
G060484,9003945,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
G060485,9003687,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
G060486,9002251,Gamma,Correctional Supervisor,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
G060487,9003107,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060488,9003132,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060489,9003272,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060490,9003750,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060491,9002200,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060492,9001238,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060493,9001702,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060494,9002165,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060495,9001509,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060496,9001981,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060497,9002085,Gamma,Correctional Supervisor,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
G060498,9003619,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
G060499,9003746,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
G060500,9003271,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
G060501,9003436,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
G060502,9001107,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060503,9003986,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060504,9002660,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060505,9002858,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060506,9001215,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060507,9002109,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060508,9002037,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060509,9002462,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060510,9002823,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060511,9001019,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060512,9001233,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060513,9002264,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
G060514,9003084,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
G060515,9002649,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
G060516,9001776,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
G060517,9003494,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
G060518,9002189,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060519,9001964,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060520,9002128,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060521,9001594,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060522,9002041,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060523,9001954,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060524,9002549,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060525,9001848,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060526,9001517,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060527,9002377,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060528,9002018,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060529,9003497,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
G060531,9001007,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
G060532,9001948,Gamma,Correctional Supervisor,Thu,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-18T19:00:00Z,2019-04-19T03:00:01Z
G060533,9003538,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060534,9003681,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060535,9001765,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060536,9001908,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060537,9003557,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060538,9001227,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T22:00:01Z,2019-04-19T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-19T03:00:01Z,2019-04-19T11:00:00Z
G060539,9001309,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060540,9001818,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060541,9003124,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060542,9002019,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060543,9002021,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
G060544,9003262,Gamma,Correctional,Thu,2019-04-18T00:00:00Z,1899-12-31T06:00:00Z,2019-04-18T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-18T11:00:00Z,2019-04-18T19:00:00Z
